,id,title,brand,price,link
231,14011971,Laptop Asus Vivobook 15 X505ZA-EJ493T AMD R3-2200U/ Win10 (15.6,Asus,9990000,https://tiki.vn/laptop-asus-vivobook-15-x505za-ej493t-amd-r3-2200u-win10-15-6-fhd-hang-chinh-hang-p14011971.html?src=category-page-1846.8095&2hi=0
232,22042852,Laptop Lenovo ThinkPad T490s 20NXS00000 Core i5-8265U/ Dos (14 FHD IPS) - Hàng Chính Hãng, Lenovo,28229000,https://tiki.vn/laptop-lenovo-thinkpad-t490s-20nxs00000-core-i5-8265u-dos-14-fhd-ips-hang-chinh-hang-p22042852.html?src=category-page-1846.8095&2hi=1
233,1992569,Laptop Gaming MSI Stealth GS63 8RD-006VN Core i7-8750H/Win10 (15.6 inch) - Black - Hàng Chính Hãng,MSI,34290000,https://tiki.vn/laptop-gaming-msi-stealth-gs63-8rd-006vn-core-i7-8750h-win10-15-6-inch-black-hang-chinh-hang-p1992569.html?src=category-page-1846.8095&2hi=0
234,9689297,Laptop Asus Vivobook S15 S530FN-BQ128T Core i5-8265U/Win10 (15.6,Asus,16649000,https://tiki.vn/laptop-asus-vivobook-s15-s530fn-bq128t-core-i5-8265u-win10-15-6-fhd-ips-hang-chinh-hang-p9689297.html?src=category-page-1846.8095&2hi=1
235,1076984,Laptop Asus ZenBook UX370UA-C4217TS Core i7-8550U / Win 10 13.3 inch - Hàng Chính Hãng,Asus,30589000,https://tiki.vn/laptop-asus-zenbook-ux370ua-c4217ts-core-i7-8550u-win-10-13-3-inch-hang-chinh-hang-p1076984.html?src=category-page-1846.8095&2hi=1
236,2665477,The New Macbook 2017 (12 inch) Core i5/ 512GB - Hàng Chính Hãng,Apple,43850000,https://tiki.vn/the-new-macbook-2017-12-inch-core-i5-512gb-hang-chinh-hang-p2665477.html?src=category-page-1846.8095&2hi=0
237,11501787,Laptop Lenovo ThinkPad L580 20LWS00C00 Core i5-8250U/ Dos (15.6 FHD) - Hàng Chính Hãng,Lenovo,15699000,https://tiki.vn/laptop-lenovo-thinkpad-l580-20lws00c00-core-i5-8250u-dos-15-6-fhd-hang-chinh-hang-p11501787.html?src=category-page-1846.8095&2hi=0
238,7404073,Laptop Acer Swift 3 SF315-52-52Z7 NX.GZBSV.004 Core i5-8250U/ Win10 (15.6 inch FHD IPS) - Hàng Chính Hãng,Acer,14699000,https://tiki.vn/laptop-acer-swift-3-sf315-52-52z7-nx-gzbsv-004-core-i5-8250u-win10-15-6-inch-fhd-ips-hang-chinh-hang-p7404073.html?src=category-page-1846.8095&2hi=0
239,1748543,Laptop Lenovo ThinkPad X280 20KFS01900 Core i5-8250U/Free Dos (12.5 inch) - Hàng Chính Hãng (Black),Lenovo,27490000,https://tiki.vn/laptop-lenovo-thinkpad-x280-20kfs01900-core-i5-8250u-free-dos-12-5-inch-hang-chinh-hang-black-p1748543.html?src=category-page-1846.8095&2hi=0
240,5473567,Laptop MSI PS42 8M-288VN Core i5-8250U/Win10 (14.0,MSI,17550000,https://tiki.vn/laptop-msi-ps42-8m-288vn-core-i5-8250u-win10-14-0-fhd-ips-hang-chinh-hang-p5473567.html?src=category-page-1846.8095&2hi=0
241,1574545,Laptop Dell Vostro 5471 VTI5207W Core i5-8250U/Win 10 14 inch (Silver) - Hàng Chính Hãng,Dell,15990000,https://tiki.vn/laptop-dell-vostro-5471-vti5207w-core-i5-8250u-win-10-14-inch-silver-hang-chinh-hang-p1574545.html?src=category-page-1846.8095&2hi=0
242,8081145,Laptop Asus Zenbook 13 UX333FA-A4011T Core i5-8265U/Win10/ Numpad (13.3,Asus,21490000,https://tiki.vn/laptop-asus-zenbook-13-ux333fa-a4011t-core-i5-8265u-win10-numpad-13-3-fhd-hang-chinh-hang-p8081145.html?src=category-page-1846.8095&2hi=0
243,17595406,Laptop MSI GF63 Thin 9RC-273VN Core i5-9300H/ GTX 1050 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,MSI,19259000,https://tiki.vn/laptop-msi-gf63-thin-9rc-273vn-core-i5-9300h-gtx-1050-4gb-win10-15-6-fhd-ips-hang-chinh-hang-p17595406.html?src=category-page-1846.8095&2hi=1
244,45362383,Laptop Dell Vostro 5490 70197464 (Core i7-10510U/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,Dell,22629000,https://tiki.vn/laptop-dell-vostro-5490-70197464-core-i7-10510u-8gb-ddr4-2666mhz-512gb-pcie-nvme-mx250-2gb-14-fhd-win10-hang-chinh-hang-p45362383.html?src=category-page-1846.8095&2hi=0
245,19569302,Laptop Dell Vostro 3578 NGMPF22 Core i5-8250U/ Ubuntu (15 FHD) - Hàng Chính Hãng,Dell,12485000,https://tiki.vn/laptop-dell-vostro-3578-ngmpf22-core-i5-8250u-ubuntu-15-fhd-hang-chinh-hang-p19569302.html?src=category-page-1846.8095&2hi=0
246,17519416,Laptop Asus Zenbook Flip 13 UX362FA-EL205T Core i5-8265U/ Win10/ Numpad (13.3 FHD Touch IPS) - Hàng Chính Hãng,Asus,22929000,https://tiki.vn/laptop-asus-zenbook-flip-13-ux362fa-el205t-core-i5-8265u-win10-numpad-13-3-fhd-touch-ips-hang-chinh-hang-p17519416.html?src=category-page-1846.8095&2hi=0
247,34584364,Laptop HP Pavilion 14-ce2049TU 7YA46PA Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,HP,15639000,https://tiki.vn/laptop-hp-pavilion-14-ce2049tu-7ya46pa-core-i5-8265u-win10-14-fhd-ips-hang-chinh-hang-p34584364.html?src=category-page-1846.8095&2hi=0
248,32438316,Laptop Asus Zenbook 13 UX333FA-A4117T Core i5-8265U/ Win10 (13.3 FHD) - Hàng Chính Hãng,Asus,21239000,https://tiki.vn/laptop-asus-zenbook-13-ux333fa-a4117t-core-i5-8265u-win10-13-3-fhd-hang-chinh-hang-p32438316.html?src=category-page-1846.8095&2hi=0
249,39992118,Laptop Dell Inspiron 5593 7WGNV1 Core i5-1035G1/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,18049000,https://tiki.vn/laptop-dell-inspiron-5593-7wgnv1-core-i5-1035g1-win10-15-6-fhd-hang-chinh-hang-p39992118.html?src=category-page-1846.8095&2hi=1
250,43073458,Laptop ASUS ROG Strix G G731-VEV089T (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ RTX 2060 6GB/ 17.3 FHD IPS 144Hz/3ms/ Win10) - Hàng Chính Hãng,Asus,38719000,https://tiki.vn/laptop-asus-rog-strix-g-g731-vev089t-core-i7-9750h-16gb-ddr4-2666mhz-512gb-ssd-pcie-rtx-2060-6gb-17-3-fhd-ips-144hz-3ms-win10-hang-chinh-hang-p43073458.html?src=category-page-1846.8095&2hi=0
251,32349084,Laptop Asus Vivobook X409UA-EK093T Core i3-7020U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,9639000,https://tiki.vn/laptop-asus-vivobook-x409ua-ek093t-core-i3-7020u-win10-14-fhd-hang-chinh-hang-p32349084.html?src=category-page-1846.8095&2hi=0
252,42709350,Laptop ASUS Zenbook UX434FAC-A6116T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,22369000,https://tiki.vn/laptop-asus-zenbook-ux434fac-a6116t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p42709350.html?src=category-page-1846.8095&2hi=1
253,42705978,Laptop MSI GL65 9SDK-254VN (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng,MSI,30499000,https://tiki.vn/laptop-msi-gl65-9sdk-254vn-core-i7-9750h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-15-6-fhd-ips-120hz-win10-hang-chinh-hang-p42705978.html?src=category-page-1846.8095&2hi=0
254,21922156,Laptop Lenovo Legion Y540-15IRH 81SY0037VN Core i5-9300H/ GTX 1650 4GB/ Dos (15.6 FHD IPS) - Hàng Chính Hãng,Lenovo,21959000,https://tiki.vn/laptop-lenovo-legion-y540-15irh-81sy0037vn-core-i5-9300h-gtx-1650-4gb-dos-15-6-fhd-ips-hang-chinh-hang-p21922156.html?src=category-page-1846.8095&2hi=1
255,42709367,"Laptop ASUS ZenBook Pro Duo UX581GV-H2029T (Core i7-9750H/ 32GB DDR4 2666MHz/ 1TB SSD M.2 PCIE/ RTX 2060 6GB/ 15.6” OLED 4K Touch, 100% DCI-P3/ Win10) - Hàng Chính Hãng",Asus,68579000,https://tiki.vn/laptop-asus-zenbook-pro-duo-ux581gv-h2029t-core-i7-9750h-32gb-ddr4-2666mhz-1tb-ssd-m-2-pcie-rtx-2060-6gb-15-6-oled-4k-touch-100-dci-p3-win10-hang-chinh-hang-p42709367.html?src=category-page-1846.8095&2hi=0
256,22600139,Laptop Asus Vivobook S15 S530FA-BQ431T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,12169000,https://tiki.vn/laptop-asus-vivobook-s15-s530fa-bq431t-core-i3-8145u-win10-15-6-fhd-ips-hang-chinh-hang-p22600139.html?src=category-page-1846.8095&2hi=0
257,39999585,Laptop Dell Vostro 3490 70196712 Core i3-10110U/ Win10 (14 HD) - Hàng Chính Hãng,Dell,11709000,https://tiki.vn/laptop-dell-vostro-3490-70196712-core-i3-10110u-win10-14-hd-hang-chinh-hang-p39999585.html?src=category-page-1846.8095&2hi=0
258,26412868,Laptop HP 15s-du0041TX 6ZF66PA Core i7-8565U/ MX130 2GB/ Win10 (15.6 HD) - Hàng Chính Hãng,HP,16769000,https://tiki.vn/laptop-hp-15s-du0041tx-6zf66pa-core-i7-8565u-mx130-2gb-win10-15-6-hd-hang-chinh-hang-p26412868.html?src=category-page-1846.8095&2hi=0
259,42964219,Laptop MSI PS42 8RB-479VN (Core i5-8250U/ 8GB DDR4 2400MHz/ 256GB PCIe NVMe/ MX150 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,MSI,19019000,https://tiki.vn/laptop-msi-ps42-8rb-479vn-core-i5-8250u-8gb-ddr4-2400mhz-256gb-pcie-nvme-mx150-2gb-14-fhd-ips-win10-hang-chinh-hang-p42964219.html?src=category-page-1846.8095&2hi=1
260,32438331,Laptop Asus Vivobook A512FA-EJ837T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,12090000,https://tiki.vn/laptop-asus-vivobook-a512fa-ej837t-core-i3-8145u-win10-15-6-fhd-hang-chinh-hang-p32438331.html?src=category-page-1846.8095&2hi=0
261,4164051,Laptop Asus Vivobook X507UF-EJ074T Core i7-8550U/Win10 (15.6 inch) (Gold) - Hàng Chính Hãng,Asus,15529000,https://tiki.vn/laptop-asus-vivobook-x507uf-ej074t-core-i7-8550u-win10-15-6-inch-gold-hang-chinh-hang-p4164051.html?src=category-page-1846.8095&2hi=1
262,39482089,Laptop Asus Zenbook UM433DA-A5012T AMD R5-3500U/ Numpad/ Win10 + Office365 (14 FHD IPS) - Hàng Chính Hãng,Asus,19589000,https://tiki.vn/laptop-asus-zenbook-um433da-a5012t-amd-r5-3500u-numpad-win10-office365-14-fhd-ips-hang-chinh-hang-p39482089.html?src=category-page-1846.8095&2hi=0
263,13947739,Laptop HP ProBook 440 G6 (Intel Core i7-8565U  8GB RAM DDR4  1TB HDD  14,HP,17749000,https://tiki.vn/laptop-hp-probook-440-g6-intel-core-i7-8565u-8gb-ram-ddr4-1tb-hdd-14-fhd-free-dos-silver-5ym62pa-hang-chinh-hang-p13947739.html?src=category-page-1846.8095&2hi=0
264,32349091,Laptop Asus Vivobook X509FA-EJ203T Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,13719000,https://tiki.vn/laptop-asus-vivobook-x509fa-ej203t-core-i5-8265u-win10-15-6-fhd-hang-chinh-hang-p32349091.html?src=category-page-1846.8095&2hi=1
265,7663962,Laptop HP 15 DA0048TU (4ME63PA) PENTIUM N5000 / Win 10 (15.6 inch ) - Hàng Chính Hãng,HP,6990000,https://tiki.vn/laptop-hp-15-da0048tu-4me63pa-pentium-n5000-win-10-15-6-inch-hang-chinh-hang-p7663962.html?src=category-page-1846.8095&2hi=0
266,34391666,Laptop Asus Vivobook S431FA-EB076T Core i5-8265U/ Win10 + Office365 (14 FHD) - Hàng Chính Hãng,Asus,16899000,https://tiki.vn/laptop-asus-vivobook-s431fa-eb076t-core-i5-8265u-win10-office365-14-fhd-hang-chinh-hang-p34391666.html?src=category-page-1846.8095&2hi=0
267,19266896,Dell Vostro 5581 70175957 S1 I5 8265U 8GB 1TB 128GB SSD 15.6,Dell,17490000,https://tiki.vn/dell-vostro-5581-70175957-s1-i5-8265u-8gb-1tb-128gb-ssd-15-6-fhd-finger-ice-gray-w10-hang-chinh-hang-p19266896.html?src=category-page-1846.8095&2hi=0
268,22615339,Laptop Dell Inspiron 5584 N5I5384W Core i5-8265U/ MX130/ Win10 (15 FHD) - Hàng Chính Hãng,Dell,16149000,https://tiki.vn/laptop-dell-inspiron-5584-n5i5384w-core-i5-8265u-mx130-win10-15-fhd-hang-chinh-hang-p22615339.html?src=category-page-1846.8095&2hi=1
269,39992530,Laptop Dell Inspiron 5593 70196703 Core i3-1005G1/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,12789000,https://tiki.vn/laptop-dell-inspiron-5593-70196703-core-i3-1005g1-win10-15-6-fhd-hang-chinh-hang-p39992530.html?src=category-page-1846.8095&2hi=1
270,24351537,Laptop Asus Vivobook A412FA-EK377T Core i3-8145U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,11649000,https://tiki.vn/laptop-asus-vivobook-a412fa-ek377t-core-i3-8145u-win10-14-fhd-hang-chinh-hang-p24351537.html?src=category-page-1846.8095&2hi=0
271,33586531,"Laptop ASUS S531FA-BQ105T Core i5-8265U, 8GB , 512GB, 15.6 inch,  Win10 - Hàng chính hãng",Asus,17790000,https://tiki.vn/laptop-asus-s531fa-bq105t-core-i5-8265u-8gb-512gb-15-6-inch-win10-hang-chinh-hang-p33586531.html?src=category-page-1846.8095&2hi=0
272,43723705,Dell Inspiron 5593 N5I5461W-Silver I5-1035G1 8GB 512SS 2GB 15.6FHD W10 - Silver - Hàng Chính Hãng ,Dell,19700000,https://tiki.vn/dell-inspiron-5593-n5i5461w-silver-i5-1035g1-8gb-512ss-2gb-15-6fhd-w10-silver-hang-chinh-hang-p43723705.html?src=category-page-1846.8095&2hi=0
273,33590726,"Laptop ASUS X509FJ-EJ158T Core i7-8565U, 4GB, 512GB, 15.6",Asus,19490000,https://tiki.vn/laptop-asus-x509fj-ej158t-core-i7-8565u-4gb-512gb-15-6-fhd-win10-hang-chinh-hang-p33590726.html?src=category-page-1846.8095&2hi=0
274,33595881,"Laptop MSI GL65 9SEK-047VN Core i7 9750H, 16GB, 512GB, 15.6",MSI,37190000,https://tiki.vn/laptop-msi-gl65-9sek-047vn-core-i7-9750h-16gb-512gb-15-6-fhd-win10-hang-chinh-hang-p33595881.html?src=category-page-1846.8095&2hi=0
275,41369544,Laptop Asus FX705D (FX705DT-H7138T) AMD R7-3750H/8G/512GB SSD/GF GTX 1650 4GB/17.3,Asus,21790000,https://tiki.vn/laptop-asus-fx705d-fx705dt-h7138t-amd-r7-3750h-8g-512gb-ssd-gf-gtx-1650-4gb-17-3-fhd-win-10-xam-hang-chinh-hang-p41369544.html?src=category-page-1846.8095&2hi=0
276,16962470,Laptop MSI GS65 Stealth 8RE 630VN - Hàng chính hãng,MSI,39590000,https://tiki.vn/laptop-msi-gs65-stealth-8re-630vn-hang-chinh-hang-p16962470.html?src=category-page-1846.8095&2hi=0
277,23563276,"Laptop Lenovo Yoga 520 14IKB 80X8016EVN (Gold) Màn hình cảm ứng, Xoay gập 360 độ - Hàng chính hãng",Lenovo,11100000,https://tiki.vn/laptop-lenovo-yoga-520-14ikb-80x8016evn-gold-ma-n-hi-nh-ca-m-u-ng-xoay-ga-p-360-do-hang-chinh-hang-p23563276.html?src=category-page-1846.8095&2hi=0
278,26412838,Laptop Asus Vivobook S13 S330FA-EY113T Core i3-8145U/ Win10 (13.3 FHD) - Hàng Chính Hãng,Asus,15119000,https://tiki.vn/laptop-asus-vivobook-s13-s330fa-ey113t-core-i3-8145u-win10-13-3-fhd-hang-chinh-hang-p26412838.html?src=category-page-1846.8095&2hi=1
279,34327716,Laptop Asus Vivobook  X507UA-EJ736T. Intel Core I3 7020/ Win 10 - Hàng Chính Hãng,Asus,10489000,https://tiki.vn/laptop-asus-vivobook-x507ua-ej736t-intel-core-i3-7020-win-10-hang-chinh-hang-p34327716.html?src=category-page-1846.8095&2hi=0
280,17048773,Laptop Asus ROG Strix G G531GD-AL034T Core i7-9750H/ GTX 1050 4GB/ Win10 (15.6 FHD IPS 120Hz) - Hàng Chính Hãng,Asus,24549000,https://tiki.vn/laptop-asus-rog-strix-g-g531gd-al034t-core-i7-9750h-gtx-1050-4gb-win10-15-6-fhd-ips-120hz-hang-chinh-hang-p17048773.html?src=category-page-1846.8095&2hi=1
281,10267502,"Laptop HP 15-da1031TX (Core i5-8265U/4GB RAM DDR4/1TB HDD/15.6'' HD/WIN10 HOME/Natural silver cover and base, ash silver keyboard frame/5NK55PA) - Hàng Chính Hãng",HP,14190000,https://tiki.vn/laptop-hp-notebook-15-da1031tx-5nk55pa-core-i5-8265u-win10-15-6-hd-hang-chinh-hang-p10267502.html?src=category-page-1846.8095&2hi=0
282,847181,Laptop Asus E402NA-GA025T E402N/Win10 14 inch - Hàng Chính Hãng,Asus,6550000,https://tiki.vn/laptop-asus-e402na-ga025t-e402n-win10-14-inch-hang-chinh-hang-p847181.html?src=category-page-1846.8095&2hi=0
283,2074761,Laptop HP Probook 450 G5 2ZD47PA Core i5-8250U/Free Dos (15.6 inch) - Bạc - Hàng Chính Hãng,HP,16689000,https://tiki.vn/laptop-hp-probook-450-g5-2zd47pa-core-i5-8250u-free-dos-15-6-inch-bac-hang-chinh-hang-p2074761.html?src=category-page-1846.8095&2hi=0
284,7633153,Laptop Asus Vivobook X507UA-EJ500T Core i5-8250U/Win10 (15.6 inch FHD) - Hàng Chính Hãng,Asus,12379000,https://tiki.vn/laptop-asus-vivobook-x507ua-ej500t-core-i5-8250u-win10-15-6-inch-fhd-hang-chinh-hang-p7633153.html?src=category-page-1846.8095&2hi=0
285,21020301,Laptop Lenovo ThinkPad E490s 20NGS01N00 Core i7-8565U/ Dos (14 FHD) - Hàng Chính Hãng , Lenovo,20359000,https://tiki.vn/laptop-lenovo-thinkpad-e490s-20ngs01n00-core-i7-8565u-dos-14-fhd-hang-chinh-hang-p21020301.html?src=category-page-1846.8095&2hi=0
286,23565721,Laptop ACER Aspire E5-576G-88EP NX.H2ESV.001 (Đen) - Hàng chính hãng,Acer,14099000,https://tiki.vn/laptop-acer-aspire-e5-576g-88ep-nx-h2esv-001-den-hang-chinh-hang-p23565721.html?src=category-page-1846.8095&2hi=0
287,34471726,Laptop Asus Vivobook S15 S530FN-BQ139T Core i7-8565U/ MX150 2GB/ Win10 (15.6 FHD IPS) - Gun Metal - Hàng Chính Hãng,Asus,20209000,https://tiki.vn/laptop-asus-vivobook-s15-s530fn-bq139t-core-i7-8565u-mx150-2gb-win10-15-6-fhd-ips-gun-metal-hang-chinh-hang-p34471726.html?src=category-page-1846.8095&2hi=0
288,42705981,"Laptop MSI GP65 Leopard 9SD-224VN (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz, 3ms/ Win10) - Hàng Chính Hãng",MSI,35279000,https://tiki.vn/laptop-msi-gp65-leopard-9sd-224vn-core-i7-9750h-16gb-ddr4-2666mhz-512gb-ssd-pcie-gtx-1660ti-6gb-15-6-fhd-ips-144hz-3ms-win10-hang-chinh-hang-p42705981.html?src=category-page-1846.8095&2hi=0
289,36165141,Laptop Asus ROG Strix SCAR III G531G_N-VAZ160T | i7-9750H | 16GB DDR4 | 512GB PCIe SSD | GeForce RTX 2060 6GB| 15.6 FHD IPS 240Hz | Win10 - Hàng chính hãng,Asus,46040000,https://tiki.vn/laptop-asus-rog-strix-scar-iii-g531g_n-vaz160t-i7-9750h-16gb-ddr4-512gb-pcie-ssd-geforce-rtx-2060-6gb-15-6-fhd-ips-240hz-win10-hang-chinh-hang-p36165141.html?src=category-page-1846.8095&2hi=0
290,34391176,Laptop Asus Pro P3540FA-BQ0311T Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,14859000,https://tiki.vn/laptop-asus-pro-p3540fa-bq0311t-core-i5-8265u-win10-15-6-fhd-hang-chinh-hang-p34391176.html?src=category-page-1846.8095&2hi=1
291,42699363,Laptop Acer Aspire 3 A315-54K-31DA NX.HFYSV.001 (Core i3-7020U/ 4GB DDR4 2133MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Acer,9379000,https://tiki.vn/laptop-acer-aspire-3-a315-54k-31da-nx-hfysv-001-core-i3-7020u-4gb-ddr4-2133mhz-256gb-ssd-m-2-pcie-15-6-fhd-win10-hang-chinh-hang-p42699363.html?src=category-page-1846.8095&2hi=0
292,32436508,Laptop HP ProBook 450 G6 8AZ17PA Core i5-8265U/ Dos (15.6 FHD) - Hàng Chính Hãng,HP,16919000,https://tiki.vn/laptop-hp-probook-450-g6-8az17pa-core-i5-8265u-dos-15-6-fhd-hang-chinh-hang-p32436508.html?src=category-page-1846.8095&2hi=0
293,26412848,Laptop HP Pavilion x360 14-dh0104TU 6ZF32PA Core  i5-8265U/ Win10 (14 FHD Touch) - Hàng Chính Hãng,HP,15559000,https://tiki.vn/laptop-hp-pavilion-x360-14-dh0104tu-6zf32pa-core-i5-8265u-win10-14-fhd-touch-hang-chinh-hang-p26412848.html?src=category-page-1846.8095&2hi=0
294,34419685,Laptop HP Pavilion Gaming 15-dk0001TX 7HR11PA Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,HP,22909000,https://tiki.vn/laptop-hp-pavilion-gaming-15-dk0001tx-7hr11pa-core-i5-9300h-gtx-1650-4gb-win10-15-6-fhd-ips-hang-chinh-hang-p34419685.html?src=category-page-1846.8095&2hi=0
295,10267527,Laptop Acer Swift 5 SF514-52T-811W NX.GU4SV.005 Core i7-8550U/Win10 (14,Acer,27099000,https://tiki.vn/laptop-acer-swift-5-sf514-52t-811w-nx-gu4sv-005-core-i7-8550u-win10-14-fhd-ips-touch-hang-chinh-hang-p10267527.html?src=category-page-1846.8095&2hi=0
296,22046687,Laptop Lenovo ThinkPad X390 20Q0S03M00 Core i5-8265U/ Dos (13.3 FHD IPS) - Hàng Chính Hãng, Lenovo,28429000,https://tiki.vn/laptop-lenovo-thinkpad-x390-20q0s03m00-core-i5-8265u-dos-13-3-fhd-ips-hang-chinh-hang-p22046687.html?src=category-page-1846.8095&2hi=0
297,11417065,Laptop Dell Inspiron 3576-C5I31132- Intel Core i3 7020U /Free Dos (15.6inch) (Black) - Hàng Chính Hãng,Dell,10990000,https://tiki.vn/laptop-dell-inspiron-3576-c5i31132-intel-core-i3-7020u-free-dos-15-6inch-black-hang-chinh-hang-p11417065.html?src=category-page-1846.8095&2hi=0
298,8819972,Laptop Lenovo V130-14IKB 81HQ00EQVN Core i3-7020U/Free Dos (14,Lenovo,8250000,https://tiki.vn/laptop-lenovo-v130-14ikb-81hq00eqvn-core-i3-7020u-free-dos-14-hd-hang-chinh-hang-p8819972.html?src=category-page-1846.8095&2hi=0
299,29165864,"Laptop Asus ROG Zephyrus S GX502GV-AZ061T Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD IPS 240Hz G-Sync, 3ms) - Hàng Chính Hãng",Asus,50779000,https://tiki.vn/laptop-asus-rog-zephyrus-s-gx502gv-az061t-core-i7-9750h-rtx-2060-6gb-win10-15-6-fhd-ips-240hz-g-sync-3ms-hang-chinh-hang-p29165864.html?src=category-page-1846.8095&2hi=0
300,39112083,Laptop Asus Vivobook X409FA-EK156T Core i3-8145U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,10649000,https://tiki.vn/laptop-asus-vivobook-x409fa-ek156t-core-i3-8145u-win10-14-fhd-hang-chinh-hang-p39112083.html?src=category-page-1846.8095&2hi=0
301,34391664,Laptop Asus Vivobook S531FA-BQ105T Core i5-8265U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,17229000,https://tiki.vn/laptop-asus-vivobook-s531fa-bq105t-core-i5-8265u-win10-15-6-fhd-ips-hang-chinh-hang-p34391664.html?src=category-page-1846.8095&2hi=0
302,848930,Laptop Dell Latitude 7280-70124696 - Core i7-7600U/Win10 (12.5 inch) - Đen - Hàng Chính Hãng,Dell,29309000,https://tiki.vn/laptop-dell-latitude-7280-70124696-core-i7-7600u-win10-12-5-inch-den-hang-chinh-hang-p848930.html?src=category-page-1846.8095&2hi=0
303,3665397,Laptop Acer Spin 5 SP513-52N-556V NX.GR7SV.004 Core i5-8250U/Win10 (13.3 inch) (Grey) - Hàng Chính Hãng,Acer,19999000,https://tiki.vn/laptop-acer-spin-5-sp513-52n-556v-nx-gr7sv-004-core-i5-8250u-win10-13-3-inch-grey-hang-chinh-hang-p3665397.html?src=category-page-1846.8095&2hi=0
304,11421291,Laptop Asus Zenbook 13 UX333FN-A4125T Core i5-8265U/ Win10/ Numpad (13.3 FHD) - Hàng Chính Hãng,Asus,22209000,https://tiki.vn/laptop-asus-zenbook-13-ux333fn-a4125t-core-i5-8265u-win10-numpad-13-3-fhd-hang-chinh-hang-p11421291.html?src=category-page-1846.8095&2hi=0
305,45082359,Laptop Dell Inspiron 5391 70197461 (Core i7-10510U/ 8GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 13.3 FHD/ Win10) - Hàng Chính Hiệu,Dell,23709000,https://tiki.vn/laptop-dell-inspiron-5391-70197461-core-i7-10510u-8gb-lpddr3-2133mhz-512gb-pcie-nvme-mx250-2gb-13-3-fhd-win10-hang-chinh-hieu-p45082359.html?src=category-page-1846.8095&2hi=0
306,890015,Laptop Lenovo ThinkPad X270 20HM000JVA Core i7-7600U/DOS 12.5 inch - Hàng Chính Hãng,Lenovo,20130000,https://tiki.vn/laptop-lenovo-thinkpad-x270-20hm000jva-core-i7-7600u-dos-12-5-inch-hang-chinh-hang-p890015.html?src=category-page-1846.8095&2hi=0
307,26735902,"Laptop HP Envy X360 13-AR0071AU (6ZF30PA) . AMD, RYZENR5-3500U (13.3inch) - Hàng Chính Hãng ",HP,22390000,https://tiki.vn/laptop-hp-envy-x360-13-ar0071au-6zf30pa-amd-ryzenr5-3500u-13-3inch-hang-chinh-hang-p26735902.html?src=category-page-1846.8095&2hi=0
308,10442369,"Laptop Millet (MI) Xám (15.6-inch, Intel Core I7-8750H 16G 1T+256G GTX1060 6G)",Xiaomi,34325000,https://tiki.vn/laptop-millet-mi-xam-15-6-inch-intel-core-i7-8750h-16g-1t-256g-gtx1060-6g-p10442369.html?src=category-page-1846.8095&2hi=0
309,4138481,Laptop Gaming MSI GF63 8RD-221VN Core i7-8750H/Win10 (15.6 inch) (Black) - Hàng Chính Hãng,MSI,23509000,https://tiki.vn/laptop-gaming-msi-gf63-8rd-221vn-core-i7-8750h-win10-15-6-inch-black-hang-chinh-hang-p4138481.html?src=category-page-1846.8095&2hi=1
