Unnamed: 0,id,title,brand,price,weight,cpu,ssd,ram,battery
477,10267513,Laptop Acer Aspire A314-31-P2PH NX.GNSSV.011 Pentium N4200/Win10 (14,Acer,6990000,1.5,Intel Pentium,False,4GB,2-Cell (4810mAh)
478,16928297,Laptop Acer Nitro 5 AN515-54-71UP NH.Q5ASV.008 Core i7-8750H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,23190000,2.2,Intel Core i7,True,8GB,4-cell 3570 mAh
479,2466637, Laptop Dell Vostro 3578 V3578B Core i5-8250U/ Win10 (Black) - Hàng Chính Hãng,Dell,15279000,2.3,Intel Core i5,False,4GB,4 Cell 40Whr
480,5570577,Laptop Asus Vivobook S13 S330UN-EY001T Core i5-8250U/Win10 (13.3,Asus,17889000,1.2,Intel Core i5,True,4GB,3 Cell 42 Whrs
481,29559604,Laptop LG Gram 2019 17Z990 Core i7-8565U/ Win10 (17 WQXGA IPS) - Hàng Chính Hãng,LG,35199000,1340,,True,8GB,72Wh Pin lithium-ion 4 cell (polyme)
482,17595398,Laptop Acer Aspire E5-476-399X NX.GWTSV.008 Core i3-8130U/ Win10 (14 HD) - Hàng Chính Hãng,Acer,9739000,1.8,,False,4GB,"4 cell 40 Wh , Pin liền"
483,40151273,Laptop Lenovo IdeaPad S340-15IWL 81N800RSVN Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Lenovo,11809000,1.8,Intel Core i3,True,4GB,3 Cells 52.5WHrs
484,10991291,Laptop Asus Vivobook S14 S430FA-EB074T Core i5-8265U/ Win10 (14,Asus,15150000,1.4,Intel Core i5,True,4GB,3 Cell 42 Whrs
485,13947735,Laptop HP ProBook 440 G6 5YM64PA Core i5-8265U/Dos (14,HP,15119000,,Intel Core,False,4GB,3-Cell 45 Whr
486,22563884,Laptop Asus Vivobook S15 S530FA-BQ186T Core i3-8165U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,12939000,1.8,,,"4GB DDR4 2400MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cells 42WHrs
487,45082357,"Laptop Dell Vostro 3590 V3590A (Core i5-10210U/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIE/ AMD 610 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng",Dell,14659000,1.99,Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB,,"4GB DDR4 2666MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 42WHr
488,45121268,"Laptop Dell Vostro 3590 GRMGK1 (Core i5-10210U/ 4GB DDR4 2666MHz/ 1TB 5400rpm, x1 slot SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng",Dell,13929000,1.99,Intel Core i5 Comet Lake,True,4GB,Li-Ion 3 cell
489,17604506,Laptop HP 15-da1023TU 5NK81PA Core i5-8265U/ Win10 (15.6 FHD) - Hàng Chính Hãng,HP,13779000,2.07,Intel Core i5 Coffee Lake,False,4GB,Li-Ion 3 cell
490,7392617,Laptop Dell Vostro 5370 7M6D51 Core i5-8250U/ Win10 + Office365 (13.3 inch FHD) - Hàng Chính Hãng,Dell,18869000,1.40,Intel Core i5,True,4GB,3 Cells 38 Whrs
491,11180560,Laptop Asus Vivobook X407UF-BV022T Core i7-8550U/ Win10 (14,Asus,15519000,1.55,Intel Core i7,False,4GB,3 Cell 33 Whrs
492,16927943,Laptop HP ProBook 430 G6 6JG02PA Core i5-8265U/ Dos (13.3 HD) - Hàng Chính Hãng,HP,15579000,2.2,Intel Core i5,False,4GB,"3 cell 45 Wh , Pin liền"
493,21010654,Laptop Dell Vostro 3580 T3RMD2 Core i7-8565U/ AMD Radeon 520 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Dell,20059000,,Intel Core i7-8565U,,"8GB DDR4 2666MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 42WHr
494,34419691,Laptop HP Pavilion Gaming 15-dk0233TX 8DS86PA Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,HP,27249000,2.2,Intel Core i7,True,8GB,3 Cell 52.5WHr
495,16877124,Laptop Asus VivoBook S14 S430FA-EB253T Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Asus,17489000,1.4,,True,4GB,"3 cell 42 Wh , Pin liền"
496,14009352,Laptop Acer Aspire A5 A515-53G-71NN NX.H84SV.005 Core i7-8565U/MX130/ Win10 (15.6,Acer,16629000,"2,1",Intel Core i7,False,4GB,
497,45362379,Laptop Dell Inspiron 7391 N3TI5008W (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB M.2 PCIe NVMe/13.3 FHD/ Win10) - Hàng Chính Hãng,Dell,24779000,0.955,Intel Core i5,,8GB,4 Cell 45WHr
498,34419689,Laptop HP Pavilion Gaming 15-dk0231TX 8DS89PA Core i5-9300H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,HP,22009000,2.23,Intel Core i5,True,8GB,3 Cell 52.5WHr
499,34472892,"Laptop MSI GL65 9SEK-047VN Core i7-9750H, RTX 2060 6GB (15.6 FHD IPS, 120Hz) - Hàng Chính Hãng",MSI,37279000,2.3,Intel Core i7,,16GB (8GB x2),6 Cell 51WHr
500,10267525,Laptop Acer Swift 5 SF514-53T-58PN NX.H7HSV.001 Core i5-8265U/Win10 (14,Acer,22449000,1,Intel Core i5,True,8GB,"2 cell 36Whrs, Pin liền"
501,45067983,Laptop Acer Swift 7 SF714-52T-7134 NX.H98SV.002 (Core i7-8500Y/ 16GB/ 512GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,Acer,46769000,0.8,Intel Core i7,True,16GB,3-cell Li-ion battery
502,10267526,Laptop Acer Swift 5 SF514-53T-51EX NX.H7KSV.001 Core i5-8265U/Win10 (14,Acer,22449000,1,Intel Core i5,True,8GB,"2 cell 36Whrs, Pin liền"
503,17602295,Laptop MSI Prestige P65 Creator 8RE-069VN Core i7-8750H/ GTX 1060 6GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,MSI,39189000,,Intel Core i7,True,2 x 8GB,"4 cell 80 Wh, Pin liền"
504,14009369,Laptop Lenovo Ideapad 330S-14IKBR 81F400NLVN Core i5-8250U/ Win10 (14,Lenovo,12700000,1.7,Intel Core i5,False,4GB,"2 cell 30 Wh , Pin liền"
505,11502479,Laptop Lenovo ThinkPad P1 20ME000XVN Core i7-8850H/ Win10 Pro (15.6 UHD IPS Touch) - Hàng Chính Hãng,Lenovo,78990000,,Intel Core i7,True,16GB,4 Cells 80 Whr
506,43071456,Laptop Acer Aspire 3 A315-54-368N NX.HM2SV.004 (Core i3-10110U/ 8GB DDR4 2133MHz/ 512GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Acer,11550000,,"Core i3, Intel Core thế hệ thứ 10",True,8GB (4GB + 4GB Onboard) DDR4 2133MHz,2 cell 37 Wh
507,10488683,Máy Tính Xách Tay DELL Inspiron 14-5488 Vàng (i7-8565U 8G 256GSSD MX150 2G 14 inch),Dell,20364000,,,,,
508,21012457,Laptop Acer Swift 3 SF314-56-596E NX.H4CSV.006 Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Acer,16769000,1.5,Intel Core i5,True,4GB,"4 cell 45 Wh , Pin liền"
509,14160756,Laptop Lenovo ThinkPad L390 20NRS00500 Core i7-8565U/ Dos (13.3,Lenovo,23450000,1.46,Intel Core,True,8GB,3-Cells 45Whr
510,14011543,Laptop HP ProBook 450 G6 (Intel Core I5-8265U  4 RAM DDR4  500GB HDD  15.6,HP,15185000,,Intel Core i5-8265U,True,"4GB DDR4-2400MHz, 2 Slots, Max 32GB",3-Cell 45 Whr
511,22554469,Laptop Asus Vivobook 15 A512FA-EJ117T 15.6,Asus,11089000,,,,,
512,27925343,Laptop Dell Inspiron 3580 70188451 i7 8565U / 8GB DDR4 / 2TB / AMD 520 2G DDR5 / 15.6” FHD / Win10 - Hàng chính hãng,Dell,20990000,,,,,
513,26287969,Laptop Dell Inspiron 3480 : i3-8145U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 HD | FreeDos - Hàng Nhập Khẩu,Dell,9789000,,,,,
514,5473391,Laptop Dell Vostro 3468 70161069 Core i3-7020U/Win10 (14,Dell,9490000,1.76,Intel Core i3,False,4GB,4 Cell
515,14267356,Dell XPS 15 9570 70158746 Silver Core i7-8750H 16GB 512GB SSD Nvidia GTX 1050Ti 4GB 15.6,Dell,38990000,,,,,
516,23253228,Laptop Dell Latitude E7490 I7 8650U 16GB 256SS 14FHD W10P Black - Hàng nhập khẩu,Dell,25990000,,,,,4Cell
517,36694353,Laptop HP 245 G7 (ADM R3-2200U/ 4GB RAM DDR4/ 256GB SSD/ 14,HP,8999000,,,,,
518,35170379,Laptop Dell Vostro 5471 70153001 I7 8550U 8GB 1TB 4GB 14FHD W10 - Silver - Hàng Chính Hãng ,Dell,20990000,,,,,4Cell
519,12287217,Laptop Asus TUF Gaming FX505GM-BN117T Core i5-8300H/ Win10 (15.6,Asus,25849000,2.2,Intel Core i5,True,8GB,3-Cells 48 Whrs
520,24753662,Laptop Acer Nitro 5 AN515-54-51X1 NH.Q5ASV.011 - Hàng chính hãng,Acer,19990000,,,,,
521,34584362,Laptop Dell G3 Inspiron 3590 N5I5517W Core i5-9300H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Dell,21549000,,Intel Core i5,True,8GB,3 Cell 56WHr
522,16045752,Laptop Acer Aspire E5 576G 52YQ (NX.GWNSV.001). Intel Core I5 8250u - Hàng Chính Hãng ,Acer,12590000,,,,,
523,11500817,Laptop Lenovo Yoga 520-14IKB 80X8016EVN Core i3-7130U/ Win10 (14 HD Touch) - Hàng Chính Hãng,Lenovo,9990000,,Intel Core i3,,4GB,2 Cell 35WHr
524,14312811,Laptop Dell Latitude E5490 70156591 Core i5-8350U 8GB 256GB SSD 14.0,Dell,18990000,,,,,
525,19670888,Laptop HP Pavilion 15-cs2058TX 6YZ12PA Core i7-8565U/ Win10 (15.6 FHD) - Hàng Chính Hãng,HP,19329000,,Intel Core i7,False,8GB,"3-cell, 41 Wh Li-ion"
526,13947751,Laptop HP EliteBook 1050 G1 (Core i7-8750H/16GB RAM DDR4/512GB SSD/15.6,HP,41799000,,Intel Core,True,16GB,6 cell 95 Wh
527,17519303,Laptop Asus Vivobook S14 S430FA-EB021T Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Asus,13359000,1.4,"Intel Core i3-8145U (2.10Ghz upto 3.90GHz, 2Cores, 4Threads, 4MB Cache, FSB 4GT/s)",,"4GB DDR4 Bus 2400MHz, 2 Slots RAM",3 Cells 42 Whrs Battery
528,40201535,Laptop HP Pavilion 15-CS2120TX 8AG58PA Core i5-8265U/ MX130 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,HP,15809000,1.83,"Intel Core i5 Coffee Lake, 8265U, 1.60 GHz",,8 GB - Tối đa 19GB,Li-Ion 3 cell
529,22615318,Laptop Asus Vivobook X409FA-EK098T Core i3-8145U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,10599000,,Intel Core i3,,4GB,2 Cells 32WHrs
530,4222137,Microsoft Surface Pro 2017 HGH-00014 Core i5-7300U RAM 4GB SSD 128GB/Win10 (12.3 inch) (Silver) With Type Cover - Hàng Chính Hãng,Microsoft,25990000,768,Intel Core i5,True,4GB,Lithium-Polymer
531,19297874,LAPTOP NHÂP KHẨU USA  Lenovo LEGION Y530-15ICH GAMING Core i7-8750H 2.2GHz 1TB 8GB 15.6,Lenovo,21490000,,,,,
532,29170981,Laptop Dell Inspiron 7570 I7 8550U 8GB 1TB-HDD 4GB 15.6FHD Touch W10 -Silver - Hàng Nhập Khẩu ,Dell,23990000,,,,,3Cell - 42Whr
533,32296560,MacBook Air 2019 MVFH2 13 inch Space Gray i5 1.6/8GB/128GB_Hàng Nhập Khẩu,Apple,25490000,,,,,
534,37489119,Laptop Dell Inspiron 5490 : i5-10210U | 8GB RAM | 256GB SSD PCIe | GeForce MX230 2GB + UHD Graphics 630 | 14.0 FHD | Win10 | Silver - Hàng nhập Khẩu,Dell,18290000,2,,,,
535,26660111,Laptop Acer Swift 3 SF313-51-56UW (NX.H3ZSV.002) (13.3,Acer,22800000,,,,,
536,24764373,Laptop Acer Predator Helios PH315-52-7688/Core i7-9750H/16Gb/256 Gb/6GD6_RTX2060/NH.Q54SV.002 - Hàng chính hãng,Acer,43500000,,,,,
537,37811205,Dell Latitude 7380 I7 7600U 16GB 256SS 13.3FHD W10P - Black - Hàng Nhập Khẩu ,Dell,21490000,1.3,,,,3Cell
538,16924464,Laptop MSI GF75 Thin 9SC 207VN  - Hàng chính hãng,MSI,28490000,,,,,
539,26283842,Laptop Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 14.0 FHD IPS | Finger |FreeDos - Hàng Nhập Khẩu ,Dell,15250000,,,,,
540,24931851,Laptop HP 15s-du0041TX 6ZF66PA (Silver) - Hàng chính hãng,HP,17100000,,,,,
541,35616486,Laptop Asus X555UJ-XX064D i5.6200U / 4Gb/ GT920 15.6 inch ( Đen ) - Chính Hãng Nhập Khẩu,Asus,9190000,,,,,2 cell
542,24814407,Laptop Dell Latitude 3400 (L3400I5HDD) (Black) - hàng chính hãng,Dell,16599000,,,,,
543,42360456,Laptop Acer Nitro 5 AN515-52-53PC i5-8300H/8GD4/512GSSD_PCIe/15.6FHD/IPS/ĐEN/W10SL/4GD5_GTX1050 - Hàng Chính Hãng,Acer,17890000,,,,,
544,42699414,"Laptop AVITA LIBER U13, 13.3",Avita,15990000,,,,,
545,35278553,Laptop Asus Vivobook A412FA-EK223T i3-8145U/4G/512GB SSD/UMA/14,Asus,12890000,,,,,2 Cell 37 Wh
546,34346095,Laptop HP Pavilion 14-CE2039TU (Intel i5-8265U/ 4GB RAM DDR4/ 1TB HHD/ 14,HP,15490000,,,,,
547,37424713,Laptop Dell Inspiron 3493 : i3-1005G1 | 4GB RAM | 1TB HDD | UHD Graphics 630 | 14.0 HD | Win10 | Black- Hàng nhập khẩu,Dell,10550000,,,,,
548,26115463,Laptop Acer Swift 13 SF314-54-51QL (NX.GXZSV.001). Intel Core I5 8250U - Hàng Chính Hãng ,Acer,14490000,,,,,
549,24864629,Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu,Dell,15890000,,,,,
550,13406415,Laptop HP PAVILION 14-CE1011TU (5JN17PA) . Intel Core I3 8145U (14inch) - Hàng Chính Hãng,HP,11990000,,,,,
551,41454773,Microsoft Surface Pro 7 - Core i5/ 8GB/ Win10 - Hàng Nhập Khẩu Chính Hãng,Microsoft,32499000,0.76,Quad-core 10th Gen Intel Core i5,,8GB (4GBx2),
552,22671268,Laptop Asus ASUSPRO P5440UA-BM0047T i5-8250U/4G/Win10 (14inch) - Hàng chính hãng,Asus,23000000,,,,,3 Cell 50 Wh Polymer Pin
553,35191386,Laptop Dell Inspiron N3580 70194511 I5-8265U/4GD4/1TB/VGA-2G/DVDRW/Win10/Silver/15.6,Dell,14399000,,,,,Li-Ion 3 Cell
554,20024085,Laptop HP Pavilion 15-cs2057TX 6YZ20PA: Core i5-8265U / MX130 2GB / Windows 10 (15.6 FHD) - Grey - Hàng Chính Hãng,HP,15500000,,,,,
555,42781714,Laptop MSI Modern 14 A10RB-686VN i7-10510U | 8GB | 512 GB | GeForce MX250| Win 10-Hàng Chính Hãng,MSI,22990000,,Intel Core i7-10510U,True,8GB,
556,25137602,Dell Vostro 5581 : i5-8265U | 4GB RAM | 1TB HDD | UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | Win 10	- Hàng nhập khẩu,Dell,15490000,,,,,
557,24647083,"LAPTOP DELL VOSTRO 3580 P75F010V80I (Core i5 8265U, Ram 4GB, HDD 1TB, Màn hình 15.6",Dell,14799000,,,,,
558,15417584,Laptop Dell Vostro 5581 (70175950): Core i5-8265U /  Windows 10 + Office365 (15.6,Dell,15700000,,,,,
559,35193400,Laptop Dell Vostro V5581 70194501 I5-8265U/4GD4/1TB/Win10/FingerPrint/Urban Gray/15.6,Dell,15700000,,,,,Li-Ion 3 Cells 42WHr
560,11197276,Laptop Dell Vostro 5581 70175952 Core i5-8265U/ Win 10 + Office 365 (15.6,Dell,15700000,1.55,Intel Core i5,False,4GB,3 Cell 42Whrs
561,15073952,Laptop Gaming Acer Nitro 5 AN515-54-7882 NH.Q59SV.009 Core i7-8750H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,26000000,2.2,,,1 x 8GB DDR4 2666MHz ( 2 Khe cắm),"4 cell 58 Wh , Pin liền"
562,5469105,Laptop Acer Swift SF314-54-869S NX.GXZSV.003 Core i7-8550U/Win10 (14,Acer,20690000,1.5,Intel Core i7,True,8GB,4-cell 3320 mAh
563,15073956,Laptop Gaming Acer Nitro 5 AN515-54-59WX NH.Q59SV.012 Core i5-8300H/GTX 1650 4GB/Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,23390000,2.3,,,1 x 8GB DDR4 2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"4 cell 55 Wh , Pin liền"
564,11191579,Laptop Asus TUF Gaming FX505GD-BQ325T Core i5-8300H/ Win10 (15.6,Asus,19990000,2.2,Intel Core i5,True,8GB,3-Cells 48 Whrs
565,17595402,Laptop MSI PS63 8SC-006VN Core i7-8565U/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,MSI,35740000,1.6,,True,16GB,"4 cell 82 Wh , Pin liền"
566,16880773,Laptop Lenovo Ideapad 330-15KBR 81DE0278VN Core i3-8130U/ DOS (15.6 HD) - Hàng Chính Hãng,Lenovo,10050000,2.2,Intel Core i3,False,4GB,"2 cell 30 Wh , Pin liền"
567,564754,Laptop Dell Vostro V3568 XF6C62 Core i7-7500U/Win 10 - Hàng Chính Hãng,Dell,15990000,2.18,,False,4GB,4 Cell Lithium-ion
568,43920746,Laptop Gaming Asus TUF FX505GE-BQ308T Core i7-8750H/ GTX1050Ti 4G/ Win10 (15.6″ FHD) - Hàng Chính Hãng,Asus,20990000,2.2,Intel Core i7,True,8GB,4 Cells 48 Whrs
569,13947749,Laptop HP ProBook 450 G6 5YN02PA Core i5-8265U/Win10 (15.6,HP,16719000,,Intel Core,False,4GB,3-Cell 45 Whr
570,45155157,Laptop HP Pavilion 15-cs3060TX 8RJ61PA (Core i5-1035G1/ 8GB/ 512GSSD/ 2GB MX250/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,16969000,1.85,,True,8GB,3 Cell 41WHr
571,10508016,Máy Tính Bảng Honor Pad 5 - 10.1 Inch,Honor,4299000,,,,,
572,5664373,Laptop Lenovo ThinkPad T480 (2ACD) – Core i5-8250U (14 inch),ThinkPad,32042000,,,,,
573,16828961,Laptop HP 240 G7 6MM00PA Core i5-8265U/ Dos (14 HD) - Hàng Chính Hãng,HP,12639000,1.6,,,1 x 4GB DDR4 2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"3 cell 41 Wh , Pin liền,"
574,40008225,Laptop Lenovo ThinkBook 13s-IWL 20R900DHVN Core i5-8265U/ Win10 (13.3 FHD IPS) - Hàng Chính Hãng,Lenovo,20159000,,Core i5-8265U,True,1 x 8GB DDR4 2400MHz (1 Khe cắm / Hỗ trợ tối đa 16GB),"4 cell 45 Wh , Pin rời"
575,32438322,Laptop Asus Vivobook A512FL-EJ165T Core i7-8565U/ MX250 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,18769000,,,,,
576,45255518,Laptop Dell Vostro 5590 70197465 (Core i5-10210U/ 8GB DDR4 2666MHz/ 256GB PCIe NVMe/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Dell,17999000,1.82,,True,"8GB DDR4 2666MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 42WHr
577,42964507,Laptop ASUS ZenBook UX334FLC-A4096T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,24269000,1.22,Intel Core i5,,8GB,3 Cell 50WHr Lithium-Polymer
578,24351711,Laptop Asus Vivobook S15 S530FN-BQ283T Core i7-8565U/ MX150 2GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,21339000,1.7,Intel Core i7,True,8GB,3-Cells 42 Whrs
579,45067982,Laptop Acer Swift 7 SF714-52T-710F NX.HB4SV.002 (Core i7-8500Y/ 16GB/ 512GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,Acer,46769000,890,Intel Core i7,True,16GB,3-cell Li-ion battery
580,45362381,Laptop Dell Inspiron 5490 FMKJV1 (Core i5-10210U/ 4GB DDR4 2666MHz/ 512GB PCIe NVMe/ MX230 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,Dell,20059000,1.42,Intel Core i5,,4GB,3 Cell 51WHr
581,21013573,Laptop Acer Swift 3 SF315-52G-87N4 NX.GZCSV.005 Core i7-8550U/ MX150/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,22109000,1.7,Intel Core i7,True,4GB,"4 cell 45 Wh , Pin liền"
582,43073151,Laptop ASUS ROG Strix G G731GT-H7114T (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD PCIE / GTX 1650 4GB/ 17.3 FHD IPS 120Hz/ Win10) - Hàng Chính Hãng,Asus,28249000,,Intel Core i7,True,"8GB DDR4 2666MHz (2 x SO-DIMM socket, up to 32GB SDRAM)",3 Cell 48WHr
583,34436636,Laptop Acer Nitro 5 AN515-54-71HS NH.Q59SV.018 Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,25989000,,Intel Core i7,True,8GB,4-cell 3570 mAh
584,42886897,Laptop ASUS ZenBook Edition 30 UX334FL-A4053T (Core i5-8265U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,33679000,1.29,Intel Core i5,True,8GB,3 Cell 50WHr Lithium-Polymer
585,14009362,Laptop Acer Aspire A5 A515-53-33QH NX.H6BSV.003 Core i3-8145U/ Win10 (15.6,Acer,11239000,2.1,Intel Core i3,False,4GB,"3 cell 61 Wh , Pin liền"
586,10267516,Laptop Acer Swift 1 SF114-32-P2SG NX.GZJSV.001 Pentium Silver N5000/Win10 (14,Acer,10409000,1.4,Intel Pentium Silver,False,4GB,3 Cell Pin liền
587,22717824,Laptop Asus Vivobook A412FJ-EK148T Core i5-8265U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,15569000,,,True,8GB,3 Cells 42 Whrs
588,40008217,Laptop Lenovo IdeaPad S145-14IWL 81MU00HUVN Core 3-8145U/win10 (14 FHD) - Hàng Chính Hãng,Lenovo,10519000,1.6,Core i3-8145U,,"4GB DDR4 2133MHz (1 x SO-DIMM socket, up to 12GB SDRAM)",2 Cells 30WHrs
589,38975959,Laptop Asus Vivobook Flip TP412FA-EC269T Core i3-8145U/ Win10 (14 FHD Touch IPS) - Hàng Chính Hãng,Asus,12789000,1.5,Intel Core i3,,4GB,3 Cells 42WHrs
590,10267515,Laptop Acer Aspire A3 A315-53-30E7 NX.H2BSV.003 Core i3-7020U/Win10 (15.6,Acer,9789000,2,Intel Core i3,False,4GB,2-cell 4810 mAh
591,16683149,Laptop Asus VivoBook S15 S530FA-BQ190T Core i3-8145U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,13309000,1.8,"Intel Core i3-8145U (2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng)",,1 x 4GB DDR4 2400MHz (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 42 Wh , Pin liền"
592,10267518,Laptop Acer Aspire A514-51-525E NX.H6VSV.002 Core i5-8250U/Free Dos (14,Acer,12589000,1.9,Intel Core i5,False,4GB,"3 cell 61Whrs, Pin liền"
593,13947747,Laptop HP ProBook 450 G6 5YM79PA Core i5-8265U/Dos (15.6 HD) - Hàng Chính Hãng,HP,15329000,,Intel Core,False,4GB,3-Cell 45 Whr
594,45267444,Laptop Dell Inspiron 3580 70184569 (Core i5-8265U/ 4GB/ 1TB/ 2GB R520/15.6 FHD/  Win10) - Hàng Chính Hãng,Dell,14339000,2.28,,True,4 GB,Li-Ion 3 cell
595,39940258,Laptop Acer Aspire A514-52-516K NX.HMHSV.002 Core i5-10210U/ Win10 (14 FHD) - Hàng Chính Hãng,Acer,13469000,,,,4GB,4 Cell
596,32347384,Laptop HP ProBook 440 G6 8AZ16PA Core i5-8265U/ Dos (14 FHD) - Hàng Chính Hãng,HP,16869000,,,,"8GB DDR4 2666MHz (2x SO-DIMM socket, up to 32GB SDRAM)",3 Cell 45WHr
597,16928575,Laptop Acer Swift 5 SF514-52T-592W NX.GU4SV.004 Core i5-8250U/ Win10 (14 FHD IPS Touch) - Hàng Chính Hãng,Acer,22150000,,Intel Core i5,True,8GB,"2 cell 36 Wh, Pin liền"
598,11502477,Laptop Lenovo ThinkPad P1 20ME000WVN Core i5-8400H/ Win10 Pro (15.6 FHD IPS) - Hàng Chính Hãng,Lenovo,55059000,,Intel Core i5,True,16GB,4 Cells 80 Whr
599,11477954,Laptop Asus Vivobook S15 S530UA-BQ134T Core i3-8130U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Asus,12899000,1.4,"Intel Core i3-8130U (2Cores, 4Threads, 4MB Cache, FSB 4GT/s)",,"4GB DDR4 Buss 2400MHz, 2 Slots RAM",3 Cells 42 Whrs Battery
600,14013112,Laptop HP ProBook 430 G6 5YN22PA Core i5-8265U/ Dos (13.3 HD) - Hàng Chính Hãng,HP,15379000,1.49,Intel Core i5,False,4GB,3 Cells 45WHr
601,14011561,Laptop HP ProBook 430 G6 6FG88PA Core i7-8565U/ Dos (13.3,HP,21389000,,13422d Intel Core i7-8565U,,1 x 8GB DDR4 2666MHz (2 Khe cắm / Hỗ trợ tối đa 16GB),"3 cell 45 Wh , Pin liền"
602,36708965,Dell Gaming G3 3579 Core  i7 _8750H Ram 8GB _128GB SSD PCIe _1TB _GeForce GTX1060 6GB GDDR5 with Max-Q _Win 10 _Full HD IPS _Blue LED KEY- Hàng Nhập khẩu,Dell,23699000,,,,,
603,15181796,Laptop Dell Vostro 3480 70183779 i5-8265U 8GB 1TB 14.0inch HD Win10 - Hàng chính hãng,Dell,14725000,,,,,Li-on 3-cell
604,7774802,Laptop Asus VivoBook X441MA GA004T I ntel Pentium N5000 (14inch) - Hàng Chính Hãng,Asus,6450000,1.7,Intel Pentium,False,4GB,Li-Ion 3 cell-Pin Liền
605,20955088,Laptop Asus Vivobook A512FL-EJ163T Core i5-8265U/MX250 2GB/Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,15690000,1.7,,True,8GB,2 Cells 37WHrs
606,23377467,Lenovo Legion Y540 15IRH (81SY0036VN) | Intel Core i7 _9750H _8GB _128GB SSD PCIe _1TB _GeForce GTX1650 with 4GB GDDR5 / Hàng Chính Hãng,Lenovo,24599000,,,,,
607,23377277,Lenovo Legion Y540 15IRH (81SY0037VN) | Core i5 _9300H _8GB _128GB SSD PCIe _1TB _GeForce GTX1650 with 4GB / Hàng Chính Hãng,Lenovo,21200000,,,,,
